key,translation,locale
dynamic_entity.validation.delete_foreign_key_constraint_fails,Nie udało się usunąć danych dla `%errorPath%`. Encja ma encję podrzędną i nie może zostać usunięta. Encja podrzędna: `%childEntity%`.,pl_PL
dynamic_entity.validation.entity_does_not_exist,Nie znaleziono encji `%errorPath%` w bazie danych.,pl_PL
dynamic_entity.validation.invalid_field_type,Nieprawidłowy typ danych `%errorPath%` dla pola `%fieldName%`,pl_PL
dynamic_entity.validation.invalid_field_value,Nieprawidłowa wartość danych `%errorPath%` dla pola: `%fieldName%`. Reguły pola: %validationRules%,pl_PL
dynamic_entity.validation.required_field_is_missing,Pole wymagane nie może być puste. Pole: `%errorPath%.%fieldName%`,pl_PL
dynamic_entity.validation.entity_not_found_or_identifier_is_not_creatable,"Nie znaleziono encji `%errorPath%.%identifier%` po identyfikatorze, a nowego identyfikatora nie można zapisać. Zaktualizuj żądanie.",pl_PL
dynamic_entity.validation.modification_of_immutable_field_prohibited,Modyfikacja niezmiennego pola `%errorPath%.%fieldName%` jest zabroniona,pl_PL
dynamic_entity.validation.missing_identifier,Niekompletne żądanie — brak identyfikatora dla `%errorPath%`,pl_PL
dynamic_entity.validation.provided_field_is_invalid,Podane `%errorPath%.%fieldName%` jest niepoprawne lub nieprawidłowe.,pl_PL
dynamic_entity.validation.relation_is_not_editable,Relacja `%relationName%` nie jest edytowalna zgodnie z konfiguracją.,pl_PL
dynamic_entity.validation.relation_not_found,Nie znaleziono relacji `%relationName%`. Sprawdź żądaną nazwę relacji i spróbuj ponownie.,pl_PL
dynamic_entity.validation.configuration_not_found,Nie znaleziono konfiguracji encji dynamicznej dla aliasu tabeli `%aliasName%`.,pl_PL
dynamic_entity.validation.filter_field_not_found,Nie znaleziono pola filtra `%filterField%` dla aliasu tabeli `%aliasName%`.,pl_PL
dynamic_entity.validation.invalid_url,Adres URL jest nieprawidłowy. Pole `%errorPath%` `%fieldName%` musi mieć format danych URL.,pl_PL
dynamic_entity.validation.method_not_allowed,Metoda niedozwolona dla encji `%aliasName%`.,pl_PL
validator.constraints.password.do_not_match,Hasła nie są zgodne,pl_PL
discount.successfully.applied,"Rabat ""display_name"" został pomyślnie zastosowany",pl_PL
discount.quote_change.discount.not_available,Wybrane przez Ciebie rabaty dla pozycji o następujących sku nie są już dostępne,pl_PL
discount.quote_change.discount.amount_changed,Wybrane przez Ciebie rabaty dla pozycji o następujących sku zostały zmienione,pl_PL
discount.quote_change.does_not_apply_for_currency,"Kod rabatowy ""%code%"" został wyłączony, ponieważ nie obowiązuje dla tej waluty.",pl_PL
discount.voucher_code.usage_limit.reached,Osiągnięto limit użycia kodu rabatowego,pl_PL
product.unavailable,Produkt '%sku%' jest w tej chwili niedostępny,pl_PL
product.access.denied,Niestety ten produkt jest niedostępny.,pl_PL
product_bundle.unavailable,Produkt '%productSku%' w zestawie '%bundleSku%' jest w tej chwili niedostępny,pl_PL
product.attribute.slug,slug,pl_PL
product.attribute.variant_id,ID,pl_PL
product.attribute.sku,SKU,pl_PL
product.attribute.image_quality,Jakość zdjęcia,pl_PL
product.attribute.lens_system,System obiektywu,pl_PL
product.attribute.focus,Ostrość,pl_PL
product.attribute.shutter,Migawka,pl_PL
product.attribute.video,Wideo,pl_PL
product.attribute.screen,Ekran,pl_PL
product.attribute.processor,Procesor,pl_PL
product.attribute.memory,Pamięć,pl_PL
product.attribute.display,Wyświetlacz,pl_PL
product.attribute.storage,Pamięć masowa,pl_PL
product.attribute.color,Kolor,pl_PL
product.attribute.design,Wzornictwo,pl_PL
product.attribute.graphics,Grafika,pl_PL
product.attribute.camera,Kamera,pl_PL
product.attribute.gps,GPS,pl_PL
product.attribute.weight,Waga,pl_PL
product.attribute.waterproof,Wodoodporny,pl_PL
product.attribute.battery,Bateria,pl_PL
product.attribute.short_description,Krótki opis,pl_PL
product.attribute.long_description,Opis,pl_PL
product.attribute.manufacturer_name,Marka,pl_PL
product.attribute.product_id,ID produktu,pl_PL
product.attribute.image_big,Zdjęcie duże,pl_PL
product.attribute.image_small,Zdjęcie małe,pl_PL
product.attribute.license,Licencja,pl_PL
product.product_options,Opcje produktu,pl_PL
product.product_options_select,Wybierz opcję,pl_PL
product.attachments.downloads,Pliki do pobrania,pl_PL
product.attachments.name.col,Nazwa,pl_PL
product.attachments.download.col,Pobierz,pl_PL
product.sets,Zestawy produktów,pl_PL
product.sets.no-results,Brak wyników.,pl_PL
product.set.detail.add-all-to-cart,Dodaj wszystko do koszyka,pl_PL
product.set.detail.set-contents,Produkty w tym zestawie,pl_PL
product.set.detail.no-products,Brak produktów w zestawie,pl_PL
product.view,Zobacz produkt,pl_PL
product.color-selector,Dostępne kolory,pl_PL
product.relation.similar-products,Podobne produkty,pl_PL
newsletter.subscribe,Zapisz się do newslettera,pl_PL
newsletter.form.subscribe,Subskrybuj,pl_PL
newsletter.form.subscribe.text,"Otrzymuj informacje o innowacjach produktowych, zmianach na rynku i strategii handlu cyfrowego.",pl_PL
pagination.previous,Poprzednia,pl_PL
pagination.next,Dalej,pl_PL
product.attribute.iso_en,ISO,pl_PL
product.attribute.waterproof_up_to,Wodoodporny do,pl_PL
product.attribute.width,Szerokość,pl_PL
product.attribute.touchscreen,Ekran dotykowy,pl_PL
product.attribute._none,Wybierz wartość atrybutu,pl_PL
product.variants,Warianty produktu,pl_PL
product.attribute.usb_version,Wersja USB,pl_PL
product.attribute.thermal_design_power,Projektowa moc cieplna,pl_PL
product.attribute.processor_boost_frequency,Podbicie procesora,pl_PL
product.attribute.touch_technology,Technologia dotykowa,pl_PL
product.attribute.video_recording_modes,Tryby nagrywania wideo,pl_PL
product.attribute.voice_recording,Nagrywanie dźwięku,pl_PL
product.attribute.total_megapixels,Łączna liczba megapikseli,pl_PL
product.attribute.white_balance,Balans bieli,pl_PL
product.attribute.themes,Motywy,pl_PL
product.attribute.usb_port,Port USB,pl_PL
product.detail.out_of_stock,Ten produkt jest obecnie niedostępny.,pl_PL
product.groups,Grupy produktów,pl_PL
cart.pre.check.availability.failed,Pozycja %sku% jest dostępna tylko w ilości %stock%.,pl_PL
cart.pre.check.availability.failed.empty,Produkt '%sku%' jest w tej chwili niedostępny.,pl_PL
cart.pre.check.availability.failed.lead.product,Produkty w pozycji 'sku' są w tej chwili niedostępne.,pl_PL
mail.auth.restore_password.subject,Nowe hasło do Twojego konta Spryker Backoffice,pl_PL
mail.auth.restore_password.text,"""Ktoś poprosił o nowe hasło do Twojego konta Spryker Backoffice. Jeśli to nie Ty, po prostu zignoruj tę wiadomość. Jeśli to Ty, skorzystaj z poniższego linku:""",pl_PL
mail.auth.restore_password.label,Zmień hasło,pl_PL
mail.sender.name,Spryker No-Reply,pl_PL
mail.sender.email,noreply@demo-spryker.com,pl_PL
mail.auth.restore_password.subject,Nowe hasło do Twojego konta Spryker Backoffice,pl_PL
mail.auth.restore_password.text,"""Ktoś poprosił o nowe hasło do Twojego konta Spryker Backoffice. Jeśli to nie Ty, po prostu zignoruj tę wiadomość. Jeśli to Ty, skorzystaj z poniższego linku:""",pl_PL
mail.auth.restore_password.label,Zmień hasło,pl_PL
mail.company.status.subject,Status Twojej firmy się zmienił,pl_PL
mail.company.status.text,Status Twojej firmy zmienił się na: ,pl_PL
mail.company.status.approved,Zatwierdzone ,pl_PL
mail.company.status.pending,Oczekuje na zatwierdzenie,pl_PL
mail.company.status.denied,Odmowa,pl_PL
mail.customer.registration.subject,Dziękujemy za rejestrację w Spryker Shop!,pl_PL
mail.customer.registration.text,Dziękujemy za rejestrację w Spryker Shop!,pl_PL
mail.customer.restore_password.subject,Nowe hasło do Twojego konta Spryker Shop,pl_PL
mail.customer.restore_password.text,"""Ktoś poprosił o nowe hasło do Twojego konta Spryker Shop. Jeśli to nie Ty, po prostu zignoruj tę wiadomość. Jeśli to Ty, skorzystaj z poniższego linku:""",pl_PL
mail.customer.restore_password_confirmation.subject,Twoje hasło zostało pomyślnie zmienione!,pl_PL
mail.customer.restore_password_confirmation.text,Twoje hasło zostało pomyślnie zmienione!,pl_PL
mail.merchant.restore_password.subject,Nowe hasło do Twojego konta Spryker Merchant Portal,pl_PL
mail.merchant.restore_password.text,"""Ktoś poprosił o nowe hasło do Twojego konta Spryker Merchant Portal. Jeśli to nie Ty, po prostu zignoruj tę wiadomość. Jeśli to Ty, skorzystaj z poniższego linku:""",pl_PL
mail.merchant.restore_password.label,Zmień hasło,pl_PL
mail.newsletter.subscribed.subject,Witaj w newsletterze Spryker,pl_PL
mail.newsletter.subscribed.text,"Cieszymy się, że zapisałeś się do naszego newslettera. Dołożymy wszelkich starań, aby dostarczać Ci najbardziej trafne i interesujące informacje oraz aktualności.",pl_PL
mail.newsletter.subscribed.footer.text,Życzymy udanych zakupów.,pl_PL
mail.newsletter.unsubscribed.subject,"Przykro nam, że odchodzisz…",pl_PL
mail.newsletter.unsubscribed.text,"Twój adres e-mail został wypisany z newslettera Spryker Shop, ale zawsze możesz zarządzać subskrypcją w swoim profilu klienta.",pl_PL
mail.order.confirmation.subject,Dziękujemy za zamówienie w Spryker Shop,pl_PL
mail.order.confirmation.salutation,Witaj,pl_PL
mail.order.confirmation.text_line_1,Dziękujemy za zakupy w Spryker Shop!,pl_PL
mail.order.confirmation.text_line_2,"Informujemy, że otrzymaliśmy Twoje zamówienie. Potwierdzenie wysyłki otrzymasz od nas e-mailem, gdy tylko zamówienie zostanie nadane.",pl_PL
mail.order.confirmation.text_line_3,"Mamy nadzieję, że zamówienie Ci się spodoba. Jeśli zmienisz zdanie, możesz je zwrócić w ciągu 14 dni.",pl_PL
mail.order.confirmation.details,Szczegóły Twojego zamówienia,pl_PL
mail.order.confirmation.shipping_address,Adres dostawy,pl_PL
mail.order.confirmation.billing_address,Adres rozliczeniowy,pl_PL
mail.order.confirmation.order_number,Numer zamówienia,pl_PL
mail.order.confirmation.price_including_tax,Cena łączna z podatkami,pl_PL
mail.order.confirmation.date,Data zamówienia,pl_PL
mail.order.confirmation.footer.text_line_1,Miłego dnia!,pl_PL
mail.order.confirmation.footer.text_line_2,Twój Spryker Shop,pl_PL
mail.order.confirmation.shipment_details,Szczegóły przesyłki,pl_PL
mail.order.confirmation.shipment_number,Numer przesyłki,pl_PL
mail.order.confirmation.shipping_method,Metoda dostawy,pl_PL
mail.order.confirmation.delivery_date,Żądana data dostawy,pl_PL
mail.order.confirmation.products_in_shipment,Produkty według przesyłki,pl_PL
mail.order.confirmation.product_title,Tytuł produktu,pl_PL
mail.order.confirmation.item_quantity,Ilość pozycji,pl_PL
mail.order.confirmation.item_sku,SKU artykułu,pl_PL
mail.order.confirmation.item_price_including_tax,Łączna cena pozycji z podatkami,pl_PL
mail.order.shipped.subject,Twoje zamówienie %orderReference% jest w drodze,pl_PL
mail.order.shipped.salutation,Witaj,pl_PL
mail.order.shipped.text,Twoje zamówienie jest już w drodze.,pl_PL
mail.order.shipped.details,Szczegóły Twojego zamówienia,pl_PL
mail.order.shipped.order_number,Numer zamówienia,pl_PL
mail.order.shipped.price_including_tax,Cena łączna z podatkami,pl_PL
mail.order.shipped.date,Data zamówienia,pl_PL
mail.order.shipped.footer.text_line_1,Miłego dnia!,pl_PL
mail.order.shipped.footer.text_line_2,Twój Spryker Shop,pl_PL
mail.order_invoice.subject,Faktura: %invoiceReference%,pl_PL
cart.item.remove.confirm,Czy na pewno chcesz usunąć tę pozycję?,pl_PL
cart.voucher.remove,Usuń,pl_PL
cart.vouchers.clear-all,Wyczyść wszystko,pl_PL
cart.voucher.apply.failed,Twój kod rabatowy jest nieprawidłowy.,pl_PL
cart.voucher.apply.successful,Twój kod rabatowy został zastosowany,pl_PL
cart.voucher.apply.non_applicable,Kod rabatowy jest nieprawidłowy,pl_PL
cart.code.apply.failed,Nie udało się zastosować kodu,pl_PL
cart_code_widget.error.too_many_requests,Zbyt wiele prób użycia kodu rabatowego. Spróbuj ponownie później.,pl_PL
cart.code.enter-code,Wpisz kod rabatowy,pl_PL
cart.item.bundle.description,Pozycje w zestawie:,pl_PL
cart_widget.add_product.separate,Dodaj jako osobną pozycję,pl_PL
checkout.summary.item.bundle.description,Pozycje w zestawie:,pl_PL
customer.order.bundled_items,Pozycje w zestawie:,pl_PL
customer.order.options,Opcje produktu:,pl_PL
countries.iso.AT,Austria,pl_PL
cart.item.option.description,Opcje produktu:,pl_PL
cart.item.sku,SKU,pl_PL
cart.item.color,Kolor,pl_PL
checkout.summary.item.option.description,Opcje produktu:,pl_PL
invoice.order.address.billing,Adres rozliczeniowy,pl_PL
invoice.order.address.shipping,Adres dostawy,pl_PL
invoice.header,Faktura,pl_PL
invoice.order.number,Numer zamówienia,pl_PL
invoice.customer.number,Numer klienta,pl_PL
invoice.created.at,Data faktury,pl_PL
invoice.order.item.sku,SKU,pl_PL
invoice.order.item.product_name,NAZWA PRODUKTU,pl_PL
invoice.order.item.quantity,ILOŚĆ,pl_PL
invoice.order.item.price,CENA POZYCJI,pl_PL
invoice.order.item.price_total,SUMA POZYCJI,pl_PL
invoice.order.grand_total,SUMA CAŁKOWITA,pl_PL
invoice.order.tax_amount,Z VAT,pl_PL
invoice.order.expenses.total,Koszty dostawy,pl_PL
invoice.company.address,Spryker Systems GmbH<br/>Julie-Wolfthorn-Straße 1<br />10115 Berlin / Niemcy,pl_PL
invoice.company.bank.information,Nazwa banku<br/>IBAN 1234 5678 9123 4567 89<br />BIC 12345678<br/>Rejestr handlowy ABC123456<br />Numer podatkowy 12/345/6789,pl_PL
invoice.company.contact.information,+49 (0)30 2084983 50<br/>hello@spryker.com,pl_PL
DummyPaymentCreditCard,Karta kredytowa,pl_PL
payment.dummy-payment.credit-card,Zapłać następującą kartą kredytową:,pl_PL
dummyPaymentCreditCard.card_type,Typ karty,pl_PL
dummyPaymentCreditCard.card_number,Numer karty,pl_PL
dummyPaymentCreditCard.name_on_card,Imię i nazwisko na karcie,pl_PL
dummyPaymentCreditCard.card_expires,Data ważności,pl_PL
dummyPaymentCreditCard.card_security_code,CVC,pl_PL
DummyPaymentInvoice,Faktura,pl_PL
dummyPaymentInvoice.invoice,Zapłać na fakturę:,pl_PL
dummyPaymentInvoice.date_of_birth,Data urodzenia,pl_PL
dummyPaymentInvoice.icon,invoice-logo,pl_PL
DummyMarketplacePaymentInvoice,Faktura marketplace,pl_PL
dummyMarketplacePaymentInvoice.invoice,Zapłać na fakturę:,pl_PL
checkout.payment.provider.DummyMarketplacePayment,Testowa płatność marketplace,pl_PL
cart.item.item_price,Cena pozycji,pl_PL
cart.item.item_total,Suma pozycji,pl_PL
cart.shipping,Dostawa,pl_PL
product_review.product_ratings,Oceny produktu,pl_PL
product_review.product_reviews,Opinie o produkcie,pl_PL
product_review.reviews,Opinie,pl_PL
product_review.on,w dniu,pl_PL
product_review.summary.star,gwiazdka,pl_PL
product_review.summary.stars,gwiazdki,pl_PL
product_review.summary.out_of,z,pl_PL
product_review.summary.review,opinia,pl_PL
product_review.summary.reviews,opinie,pl_PL
product_review.summary.title,Oceny i opinie,pl_PL
product_review.no_reviews,Brak jeszcze opinii o tym produkcie,pl_PL
product_review.submit.add_a_review,Dodaj opinię,pl_PL
product_review.submit.rating,Ocena,pl_PL
product_review.submit.rating.none,Nie wybrano oceny,pl_PL
product_review.submit.summary,Podsumowanie,pl_PL
product_review.submit.description,Opis,pl_PL
product_review.submit.nickname,Nazwa,pl_PL
product_review.submit.success,Opinia o produkcie została pomyślnie przesłana.,pl_PL
product_review.error.no_customer,"Zaloguj się, aby skorzystać z tej funkcji.",pl_PL
product_review.error.invalid_rating,Należy wybrać ocenę produktu.,pl_PL
cart.promotion.items,Produkty promocyjne,pl_PL
checkout.payment_method.invalid,Płatność w kasie jest nieprawidłowa,pl_PL
checkout.payment.provider.DummyPayment,Płatność testowa,pl_PL
checkout.order.duplicate,Zamówienie o podanym numerze {{reference}} już istnieje,pl_PL
checkout.order.checkout.error.duplicate-order-processing,Koszyk o podanym uid %quote-uid% został już przetworzony,pl_PL
cms.preview.access_denied,Nie jesteś zalogowany lub nie masz uprawnień do tej strony.,pl_PL
product-cart.validation.error.abstract-product-exists,"Nie znaleziono produktu ""sku""",pl_PL
product-cart.validation.error.concrete-product-exists,"Nie znaleziono produktu ""sku""",pl_PL
cart.item.option.pre.check.validation.error.exists,Opcja produktu %name% nie jest już dostępna.,pl_PL
product-cart.validation.error.product-option-value-price-exists,Nie znaleziono ceny opcji produktu dla produktu '%sku%'.,pl_PL
product-cart.validation.error.concrete-product-inactive,"Produkt ""sku"" nie jest aktywny.",pl_PL
product-approval.message.not-approved,Produkt o sku %sku% nie jest aktywny.,pl_PL
product-cart.info.concrete-product-inactive.removed,Nieaktywna pozycja %sku% została usunięta z Twojego koszyka.,pl_PL
product-cart.info.restricted-product.removed,"Pozycja %sku% została usunięta z koszyka, ponieważ została dezaktywowana.",pl_PL
reorder.info.restricted-product.removed,"Nie można dodać pozycji %sku% do koszyka, ponieważ została dezaktywowana.",pl_PL
product.filter.label,Etykiety produktów,pl_PL
product.filter.price-default-chf-gross_mode,Zakres cen,pl_PL
product.filter.price-default-chf-net_mode,Zakres cen,pl_PL
product.filter.price-default-eur-net_mode,Zakres cen,pl_PL
product.filter.price-default-eur-gross_mode,Zakres cen,pl_PL
product.filter.price-default-usd-net_mode,Zakres cen,pl_PL
product.filter.price-default-usd-gross_mode,Zakres cen,pl_PL
price.mode.gross_mode,Ceny brutto,pl_PL
price.mode.net_mode,Ceny netto,pl_PL
price.mode.incl_vat,z VAT,pl_PL
price.mode.excl_vat,bez VAT,pl_PL
price_product.error.price_not_found,Nie znaleziono ceny produktu.,pl_PL
cart.pre.check.price.failed,Nie znaleziono ceny w wybranej walucie dla produktu o sku '%sku%'. Zmień walutę lub usuń produkt z zamówienia.,pl_PL
price.mode.switch.error,"Nie można przełączyć trybu ceny, gdy w koszyku są pozycje.",pl_PL
